"Boston, MA–NH","D (Temperate), H (Humid), A1 (Hot Summer)"
"Pittsburgh, PA","D (Temperate), H (Humid), A1 (Hot Summer)"
"Cleveland, OH","D (Temperate), H (Humid), A1 (Hot Summer)"
"Indianapolis, IN","D (Temperate), H (Humid), A1 (Hot Summer)"
"Cincinnati, OH–KY","D (Temperate), H (Humid), A1 (Hot Summer)"
"Columbus, OH","D (Temperate), H (Humid), A1 (Hot Summer)"
"Milwaukee, WI","D (Temperate), H (Humid), A1 (Hot Summer)"
"Providence, RI–MA","D (Temperate), H (Humid), A1 (Hot Summer)"
"Hartford, CT","D (Temperate), H (Humid), A1 (Hot Summer)"
"Buffalo, NY","D (Temperate), H (Humid), A1 (Hot Summer)"
"Frankfort, KY","D (Temperate), H (Humid), A1 (Hot Summer)"
"Augusta, ME","D (Temperate), H (Humid), A1 (Hot Summer)"
"Lansing, MI","D (Temperate), H (Humid), A1 (Hot Summer)"
"Concord, NH","D (Temperate), H (Humid), A1 (Hot Summer)"
"Trenton, NJ","D (Temperate), H (Humid), A1 (Hot Summer)"
"Albany, NY","D (Temperate), H (Humid), A1 (Hot Summer)"
"Harrisburg, PA","D (Temperate), H (Humid), A1 (Hot Summer)"
"Charleston, WV","D (Temperate), H (Humid), A1 (Hot Summer)"
"Madison, WI","D (Temperate), H (Humid), A1 (Hot Summer)"
"Zagreb, Croatia","D (Temperate), H (Humid), A1 (Hot Summer)"
"Mississauga, ON","D (Temperate), H (Humid), A1 (Hot Summer)"
"Brampton, ON","D (Temperate), H (Humid), A1 (Hot Summer)"
"Hamilton, ON","D (Temperate), H (Humid), A1 (Hot Summer)"
"Montreal, QC","D (Temperate), H (Humid), A1 (Hot Summer)"
"Laval, QC","D (Temperate), H (Humid), A1 (Hot Summer)"
"Longueuil, QC","D (Temperate), H (Humid), A1 (Hot Summer)"
"Champaign, IL","D (Temperate), H (Humid), A1 (Hot Summer)"
"Detroit, MI","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Springfield, IL","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Des Moines, IA","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Sofia, Bulgaria","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Budapest, Hungary","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Bucharest, Romania","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Toronto, ON","D (Temperate), G (Semihumid), A1 (Hot Summer)"
"Pyongyang, North Korea","D (Temperate), W (Monsoon), A1 (Hot Summer)"
"Boise, ID","D (Temperate), M (Mediterranean), A1 (Hot Summer)"
"Kabul, Afghanistan","D (Temperate), M (Mediterranean), A1 (Hot Summer)"
"Denver–Aurora, CO","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Salt Lake City, UT","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Santa Fe, NM","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Pierre, SD","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Cheyenne, WY","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Bishkek, Kyrgyzstan","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Chișinău, Moldova","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Ankara, Turkey","D (Temperate), S (Semiarid), A1 (Hot Summer)"
"Yerevan, Armenia","D (Temperate), D (Arid Desert), A1 (Hot Summer)"
"Aksu City, China","D (Temperate), D (Arid Desert), A1 (Hot Summer)"
"Shoshoni, WY","D (Temperate), D (Arid Desert), A1 (Hot Summer)"
"Yakima, WA","D (Temperate), D (Arid Desert), A1 (Hot Summer)"
"Moscow, Russia","D (Temperate), H (Humid), B2 (Mild Summer)"
"Montpelier, VT","D (Temperate), H (Humid), B2 (Mild Summer)"
"Minsk, Belarus","D (Temperate), H (Humid), B2 (Mild Summer)"
"Sarajevo, Bosnia and Herzegovina","D (Temperate), H (Humid), B2 (Mild Summer)"
"Tallinn, Estonia","D (Temperate), H (Humid), B2 (Mild Summer)"
"Vaduz, Liechtenstein","D (Temperate), H (Humid), B2 (Mild Summer)"
"Vilnius, Lithuania","D (Temperate), H (Humid), B2 (Mild Summer)"
"Oslo, Norway","D (Temperate), H (Humid), B2 (Mild Summer)"
"Bern, Switzerland","D (Temperate), H (Humid), B2 (Mild Summer)"
"Quebec City, QC","D (Temperate), H (Humid), B2 (Mild Summer)"
"Halifax, NS","D (Temperate), H (Humid), B2 (Mild Summer)"
"Cape Breton Regional Municipality, NS","D (Temperate), H (Humid), B2 (Mild Summer)"
"Truro, NS","D (Temperate), H (Humid), B2 (Mild Summer)"
"New Glasgow, NS","D (Temperate), H (Humid), B2 (Mild Summer)"
"Amherst, NS","D (Temperate), H (Humid), B2 (Mild Summer)"
"Moncton, NB","D (Temperate), H (Humid), B2 (Mild Summer)"
"Saint John, NB","D (Temperate), H (Humid), B2 (Mild Summer)"
"Fredericton, NB","D (Temperate), H (Humid), B2 (Mild Summer)"
"Dieppe, NB","D (Temperate), H (Humid), B2 (Mild Summer)"
"St. John's, NL","D (Temperate), H (Humid), B2 (Mild Summer)"
"Mount Pearl, NL","D (Temperate), H (Humid), B2 (Mild Summer)"
"Corner Brook, NL","D (Temperate), H (Humid), B2 (Mild Summer)"
"Charlottetown, PE","D (Temperate), H (Humid), B2 (Mild Summer)"
"Vienna, Austria","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Berlin, Germany","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Pristina, Kosovo","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Riga, Latvia","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Warsaw, Poland","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Bratislava, Slovakia","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Stockholm, Sweden","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Kyiv, Ukraine","D (Temperate), G (Semihumid), B2 (Mild Summer)"
"Helena, MT","D (Temperate), S (Semiarid), B2 (Mild Summer)"
"Prague, Czech Republic","D (Temperate), S (Semiarid), B2 (Mild Summer)"
"Lethbridge, AB","D (Temperate), S (Semiarid), B2 (Mild Summer)"
"Rexburg, ID","D (Temperate), S (Semiarid), B2 (Mild Summer)"
"Meeteetse, WY","D (Temperate), S (Semiarid), B2 (Mild Summer)"
"Shenyang, China","E (Continental), W (Monsoon), A2 (Very Hot Summer)"
"Ottawa, Canada","E (Continental), H (Humid), A1 (Hot Summer)"
"Ottawa, ON","E (Continental), H (Humid), A1 (Hot Summer)"
"Gatineau, QC","E (Continental), H (Humid), A1 (Hot Summer)"
"Minneapolis–St. Paul, MN","E (Continental), G (Semihumid), A1 (Hot Summer)"
"Grand Forks, ND","E (Continental), G (Semihumid), A1 (Hot Summer)"
"Bismarck, ND","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Astana, Kazakhstan","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Zhetikara, Kazakhstan","E (Continental), S (Semiarid), A1 (Hot Summer)"
"Ushmola, Kazakhstan","E (Continental), D (Arid Desert), A1 (Hot Summer)"
"Miramichi, NB","E (Continental), H (Humid), B2 (Mild Summer)"
"Duluth, MN","E (Continental), H (Humid), B2 (Mild Summer)"
"Lutsen, MN","E (Continental), H (Humid), B2 (Mild Summer)"
"Thunder Bay, ON","E (Continental), H (Humid), B2 (Mild Summer)"
"Calgary, AB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Edmonton, AB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Red Deer, AB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"St. Albert, AB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Winnipeg, MB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Brandon, MB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Steinbach, MB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Portage la Prairie, MB","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Prince Albert, SK","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Novosibirsk, Russia","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Krasnoyarsk, Russia","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Omsk, Russia","E (Continental), G (Semihumid), B2 (Mild Summer)"
"Bulgan, Mongolia","E (Continental), W (Monsoon), B2 (Mild Summer)"
"Sharistan, Afghanistan","E (Continental), M (Mediterranean), B2 (Mild Summer)"
"Saskatoon, SK","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Regina, SK","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Moose Jaw, SK","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Swift Current, SK","E (Continental), S (Semiarid), B2 (Mild Summer)"
"Mandalgovi, Mongolia","E (Continental), D (Arid Desert), B2 (Mild Summer)"
"Hulunbuir, China","F (Subarctic), A1 (Hot Summer)"
"Thompson, MB","F (Subarctic), B2 (Mild Summer)"
"Yellowknife, NT","F (Subarctic), B2 (Mild Summer)"
"Hay River, NT","F (Subarctic), B2 (Mild Summer)"
"Fort Smith, NT","F (Subarctic), B2 (Mild Summer)"
"Behchoko, NT","F (Subarctic), B2 (Mild Summer)"
"Fort Simpson, NT","F (Subarctic), B2 (Mild Summer)"
"Fort Providence, NT","F (Subarctic), B2 (Mild Summer)"
"Norman Wells, NT","F (Subarctic), B2 (Mild Summer)"
"Fairbanks, AK","F (Subarctic), B2 (Mild Summer)"
"Badger, AK","F (Subarctic), B2 (Mild Summer)"
"College, AK","F (Subarctic), B2 (Mild Summer)"
"Steele Creek, AK","F (Subarctic), B2 (Mild Summer)"
"Chena Ridge, AK","F (Subarctic), B2 (Mild Summer)"
"Ulaanbaatar, Mongolia","F (Subarctic), B2 (Mild Summer)"
"Fort Good Hope, NT","G (Arctic), B2 (Mild Summer)"
